point,point_class,proposed_hasTimeseriesId,hasEntityId_TO_CONFIRM,meters
entity:QNL_T1-1714_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,,entity:QNL_T1-1714_IDF-Room
entity:QNL_T1-1714_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,,entity:QNL_T1-1714_IDF-Room
entity:QNL_T1-171_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,,entity:QNL_T1-171_IDF-Room
entity:QNL_T1-171_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,,entity:QNL_T1-171_IDF-Room
entity:QNL_T1-275_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,,entity:QNL_T1-275_IDF-Room
entity:QNL_T1-275_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,,entity:QNL_T1-275_IDF-Room
entity:QNL_T1-276_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,,entity:QNL_T1-276_IDF-Room
entity:QNL_T1-276_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,,entity:QNL_T1-276_IDF-Room
entity:QNL_T1-323_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,HVAC_KWH_CALC,,entity:QNL_T1-323_IDF-Room
entity:QNL_T1-323_IDF-Room_HVAC-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,HVAC_KW_CALC,,entity:QNL_T1-323_IDF-Room
entity:QNL_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL
entity:QNL_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL
entity:QNL_B_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B
entity:QNL_B_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B
entity:QNL_L1_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_L1
entity:QNL_L1_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_L1
entity:QNL_L2_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_L2
entity:QNL_L2_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_L2
entity:QNL_P_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_P
entity:QNL_P_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_P
entity:QNL_T1_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_T1
entity:QNL_T1_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_T1
entity:QNL_B-001A_Break-Out-Area_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-001A_Break-Out-Area
entity:QNL_B-001A_Break-Out-Area_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-001A_Break-Out-Area
entity:QNL_B-001_Tech-Services-And-Collections-Office_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-001_Tech-Services-And-Collections-Office
entity:QNL_B-001_Tech-Services-And-Collections-Office_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-001_Tech-Services-And-Collections-Office
entity:QNL_B-002_Kitchen_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-002_Kitchen
entity:QNL_B-002_Kitchen_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-002_Kitchen
entity:QNL_B-003_Finance-Coordinator-Business-Support-Ofcr_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-003_Finance-Coordinator-Business-Support-Ofcr
entity:QNL_B-003_Finance-Coordinator-Business-Support-Ofcr_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-003_Finance-Coordinator-Business-Support-Ofcr
entity:QNL_B-004B_ST-04b_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-004B_ST-04b
entity:QNL_B-004B_ST-04b_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-004B_ST-04b
entity:QNL_B-004_Analog-Resources_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-004_Analog-Resources
entity:QNL_B-004_Analog-Resources_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-004_Analog-Resources
entity:QNL_B-005_Digital-Resources_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-005_Digital-Resources
entity:QNL_B-005_Digital-Resources_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-005_Digital-Resources
entity:QNL_B-006_Budget-Payment-1_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-006_Budget-Payment-1
entity:QNL_B-006_Budget-Payment-1_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-006_Budget-Payment-1
entity:QNL_B-007_Budget-Payment-2_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-007_Budget-Payment-2
entity:QNL_B-007_Budget-Payment-2_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-007_Budget-Payment-2
entity:QNL_B-008_Receiving-Area_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-008_Receiving-Area
entity:QNL_B-008_Receiving-Area_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-008_Receiving-Area
entity:QNL_B-009_Reception-Lounge_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-009_Reception-Lounge
entity:QNL_B-009_Reception-Lounge_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-009_Reception-Lounge
entity:QNL_B-010_Patio-Garden_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-010_Patio-Garden
entity:QNL_B-010_Patio-Garden_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-010_Patio-Garden
entity:QNL_B-020_Engineering_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-020_Engineering
entity:QNL_B-020_Engineering_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-020_Engineering
entity:QNL_B-021_Arabic-Studies_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-021_Arabic-Studies
entity:QNL_B-021_Arabic-Studies_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-021_Arabic-Studies
entity:QNL_B-022_Licensing-Expert_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-022_Licensing-Expert
entity:QNL_B-022_Licensing-Expert_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-022_Licensing-Expert
entity:QNL_B-023_Arts-Humanities_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-023_Arts-Humanities
entity:QNL_B-023_Arts-Humanities_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-023_Arts-Humanities
entity:QNL_B-024_Ad-Collections_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-024_Ad-Collections
entity:QNL_B-024_Ad-Collections_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-024_Ad-Collections
entity:QNL_B-025_Social-Sciences_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-025_Social-Sciences
entity:QNL_B-025_Social-Sciences_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-025_Social-Sciences
entity:QNL_B-026_Business-Computing_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-026_Business-Computing
entity:QNL_B-026_Business-Computing_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-026_Business-Computing
entity:QNL_B-027_Procurement-Spc-Procurement-Ofcr_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-027_Procurement-Spc-Procurement-Ofcr
entity:QNL_B-027_Procurement-Spc-Procurement-Ofcr_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-027_Procurement-Spc-Procurement-Ofcr
entity:QNL_B-028_Storage_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-028_Storage
entity:QNL_B-028_Storage_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-028_Storage
entity:QNL_B-029_Literature-Language_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-029_Literature-Language
entity:QNL_B-029_Literature-Language_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-029_Literature-Language
entity:QNL_B-030_Snr-P-Coordinator-P-Coordinator_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-030_Snr-P-Coordinator-P-Coordinator
entity:QNL_B-030_Snr-P-Coordinator-P-Coordinator_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-030_Snr-P-Coordinator-P-Coordinator
entity:QNL_B-031_Janitors-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-031_Janitors-Room
entity:QNL_B-031_Janitors-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-031_Janitors-Room
entity:QNL_B-032_Rest-Room-Men_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-032_Rest-Room-Men
entity:QNL_B-032_Rest-Room-Men_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-032_Rest-Room-Men
entity:QNL_B-033_Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-033_Rest-Room-Women
entity:QNL_B-033_Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-033_Rest-Room-Women
entity:QNL_B-034_Meeting-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-034_Meeting-Room
entity:QNL_B-034_Meeting-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-034_Meeting-Room
entity:QNL_B-035_Corridor-4_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-035_Corridor-4
entity:QNL_B-035_Corridor-4_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-035_Corridor-4
entity:QNL_B-036_Cor-Corridor-4a_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-036_Cor-Corridor-4a
entity:QNL_B-036_Cor-Corridor-4a_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-036_Cor-Corridor-4a
entity:QNL_B-036_Rest-Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-036_Rest-Rest-Room-Women
entity:QNL_B-036_Rest-Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-036_Rest-Rest-Room-Women
entity:QNL_B-040_Office_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-040_Office
entity:QNL_B-040_Office_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-040_Office
entity:QNL_B-041_Digitization-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-041_Digitization-Room
entity:QNL_B-041_Digitization-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-041_Digitization-Room
entity:QNL_B-042_Reception-Lounge_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-042_Reception-Lounge
entity:QNL_B-042_Reception-Lounge_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-042_Reception-Lounge
entity:QNL_B-043_Binding-Preservation-Space_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-043_Binding-Preservation-Space
entity:QNL_B-043_Binding-Preservation-Space_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-043_Binding-Preservation-Space
entity:QNL_B-044_BOH-B-O-H-Kitchen_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-044_BOH-B-O-H-Kitchen
entity:QNL_B-044_BOH-B-O-H-Kitchen_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-044_BOH-B-O-H-Kitchen
entity:QNL_B-044_BOH-Kitchen_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-044_BOH-Kitchen
entity:QNL_B-044_BOH-Kitchen_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-044_BOH-Kitchen
entity:QNL_B-044_Fin-Fine-Binding_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-044_Fin-Fine-Binding
entity:QNL_B-044_Fin-Fine-Binding_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-044_Fin-Fine-Binding
entity:QNL_B-045A_Refrigerate-Store_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-045A_Refrigerate-Store
entity:QNL_B-045A_Refrigerate-Store_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-045A_Refrigerate-Store
entity:QNL_B-046_Itt-Irrigation-Control-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-046_Itt-Irrigation-Control-Room
entity:QNL_B-046_Itt-Irrigation-Control-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-046_Itt-Irrigation-Control-Room
entity:QNL_B-046_Res-Rest-Room-Men_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-046_Res-Rest-Room-Men
entity:QNL_B-046_Res-Rest-Room-Men_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-046_Res-Rest-Room-Men
entity:QNL_B-047_Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-047_Rest-Room-Women
entity:QNL_B-047_Rest-Room-Women_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-047_Rest-Room-Women
entity:QNL_B-048_QTEL-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-048_QTEL-Room
entity:QNL_B-048_QTEL-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-048_QTEL-Room
entity:QNL_B-049_MEP-Kitchen_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-049_MEP-Kitchen
entity:QNL_B-049_MEP-Kitchen_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-049_MEP-Kitchen
entity:QNL_B-050_Telecom-Room_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-050_Telecom-Room
entity:QNL_B-050_Telecom-Room_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-050_Telecom-Room
entity:QNL_B-051_Storage_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-051_Storage
entity:QNL_B-051_Storage_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-051_Storage
entity:QNL_B-052_Corridor-3_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-052_Corridor-3
entity:QNL_B-052_Corridor-3_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-052_Corridor-3
entity:QNL_B-053_Corridors_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-053_Corridors
entity:QNL_B-053_Corridors_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-053_Corridors
entity:QNL_B-054_Patio-Garden_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-054_Patio-Garden
entity:QNL_B-054_Patio-Garden_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-054_Patio-Garden
entity:QNL_B-055_Digitization-Center_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-055_Digitization-Center
entity:QNL_B-055_Digitization-Center_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-055_Digitization-Center
entity:QNL_B-056_Office-Dig-Init_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-056_Office-Dig-Init
entity:QNL_B-056_Office-Dig-Init_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-056_Office-Dig-Init
entity:QNL_B-057_Ad-Office-Ad-For-Lit_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-057_Ad-Office-Ad-For-Lit
entity:QNL_B-057_Ad-Office-Ad-For-Lit_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-057_Ad-Office-Ad-For-Lit
entity:QNL_B-057_Dig-Office-Dig-Init_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-057_Dig-Office-Dig-Init
entity:QNL_B-057_Dig-Office-Dig-Init_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-057_Dig-Office-Dig-Init
entity:QNL_B-057_Office-Ad-For-Lit_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-057_Office-Ad-For-Lit
entity:QNL_B-057_Office-Ad-For-Lit_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-057_Office-Ad-For-Lit
entity:QNL_B-058_Shell-Space_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-058_Shell-Space
entity:QNL_B-058_Shell-Space_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-058_Shell-Space
entity:QNL_B-059_Shell-Space_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-059_Shell-Space
entity:QNL_B-059_Shell-Space_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-059_Shell-Space
entity:QNL_B-060_Maintenance_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-060_Maintenance
entity:QNL_B-060_Maintenance_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-060_Maintenance
entity:QNL_B-061_Corridor_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-061_Corridor
entity:QNL_B-061_Corridor_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-061_Corridor
entity:QNL_B-062_IDF-Corridor_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-062_IDF-Corridor
entity:QNL_B-062_IDF-Corridor_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-062_IDF-Corridor
entity:QNL_B-063_Plant-Room-01_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-063_Plant-Room-01
entity:QNL_B-063_Plant-Room-01_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-063_Plant-Room-01
entity:QNL_B-064_Corridor-2_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-064_Corridor-2
entity:QNL_B-064_Corridor-2_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-064_Corridor-2
entity:QNL_B-065_Ventilation_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-065_Ventilation
entity:QNL_B-065_Ventilation_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-065_Ventilation
entity:QNL_B-066_Corridor_LTG-Util-Electrical-Virtual-Meter-Consumption,brick:Electrical_Energy_Usage_Sensor,LTG_KWH_CALC,,entity:QNL_B-066_Corridor
entity:QNL_B-066_Corridor_LTG-Util-Electrical-Virtual-Meter-Demand,brick:Electric_Power_Sensor,LTG_KW_CALC,,entity:QNL_B-066_Corridor
