subject,subjectType,predicate,object,objectType,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val,object_prop_name,object_prop_val,subject_prop_name,subject_prop_val
entity:QNL_FCU_B_016,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_016,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_110_PLANT_ROOM_03,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_016,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_016,,,,,,,,,,,,,,
entity:QNL_FCU_B_017,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_110_PLANT_ROOM_03,rec:Room,rdfs:label_en,QNL FCU B 017,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_017,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_017,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_017,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_110_PLANT_ROOM_03,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_017,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_017,,,,,,,,,,,,,,
entity:QNL_FCU_B_027,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_121_SORTING_SHELVING_ROOM,rec:Room,rdfs:label_en,QNL FCU B 027,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_027,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_027,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_027,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_121_SORTING_SHELVING_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_027,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_027,,,,,,,,,,,,,,
entity:QNL_FCU_B_028,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_121_SORTING_SHELVING_ROOM,rec:Room,rdfs:label_en,QNL FCU B 028,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_028,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_028,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_028,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_121_SORTING_SHELVING_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_028,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_028,,,,,,,,,,,,,,
entity:QNL_FCU_B_036,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_122_IT_OFFICE,rec:Room,rdfs:label_en,QNL FCU B 036,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_036,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_036,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_036,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_122_IT_OFFICE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_036,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_036,,,,,,,,,,,,,,
entity:QNL_FCU_B_032,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,rdfs:label_en,QNL FCU B 032,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_032,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_032,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_032,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_032,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_032,,,,,,,,,,,,,,
entity:QNL_FCU_B_033,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,rdfs:label_en,QNL FCU B 033,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_033,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_033,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_033,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_033,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_033,,,,,,,,,,,,,,
entity:QNL_FCU_B_034,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,rdfs:label_en,QNL FCU B 034,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_034,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_034,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_034,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_034,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_034,,,,,,,,,,,,,,
entity:QNL_FCU_B_035,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,rdfs:label_en,QNL FCU B 035,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_035,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_035,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_035,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_035,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_035,,,,,,,,,,,,,,
entity:QNL_FCU_B_029,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_145_LOBY_&_CSECURITY,rec:Room,rdfs:label_en,QNL FCU B 029,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_029,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_029,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_029,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_145_LOBY_&_CSECURITY,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_029,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_029,,,,,,,,,,,,,,
entity:QNL_FCU_B_038,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_145_LOBY_&_CSECURITY,rec:Room,rdfs:label_en,QNL FCU B 038,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_038,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_038,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_038,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_145_LOBY_&_CSECURITY,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_038,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_038,,,,,,,,,,,,,,
entity:QNL_FCU_B_001,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_155_FACULTY_CARRELS,rec:Room,rdfs:label_en,QNL FCU B 001,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_001,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_001,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_001,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_155_FACULTY_CARRELS,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_001,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_001,,,,,,,,,,,,,,
entity:QNL_FCU_B_022,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_210_FM_STORAGE,rec:Room,rdfs:label_en,QNL FCU B 022,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_022,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_022,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_022,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_210_FM_STORAGE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_022,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_022,,,,,,,,,,,,,,
entity:QNL_FCU_B_023,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_210_FM_STORAGE,rec:Room,rdfs:label_en,QNL FCU B 023,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_023,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_023,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_023,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_210_FM_STORAGE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_023,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_023,,,,,,,,,,,,,,
entity:QNL_FCU_B_024,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_211_PH_PLANT_ROOM,rec:Room,rdfs:label_en,QNL FCU B 024,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_024,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_024,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_024,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_211_PH_PLANT_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_024,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_024,,,,,,,,,,,,,,
entity:QNL_FCU_B_004,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_215_IDF_FM_STORAGE,rec:Room,rdfs:label_en,QNL FCU B 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_004,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_004,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_004,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_215_IDF_FM_STORAGE,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_004,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_004,,,,,,,,,,,,,,
entity:QNL_FCU_B_031,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_215A_IDF,rec:Room,rdfs:label_en,QNL FCU B 031,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_031,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_031,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_031,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_215A_IDF,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_031,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_031,,,,,,,,,,,,,,
entity:QNL_FCU_B_037,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_215A_IDF,rec:Room,rdfs:label_en,QNL FCU B 037,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_037,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_037,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_037,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_215A_IDF,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_037,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_037,,,,,,,,,,,,,,
entity:QNL_FCU_B_018,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,rdfs:label_en,QNL FCU B 018,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_018,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_018,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_018,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_018,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_018,,,,,,,,,,,,,,
entity:QNL_FCU_B_019,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,rdfs:label_en,QNL FCU B 019,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_019,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_019,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_019,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_019,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_019,,,,,,,,,,,,,,
entity:QNL_FCU_B_020,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,rdfs:label_en,QNL FCU B 020,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_020,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_020,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_020,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_020,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_020,,,,,,,,,,,,,,
entity:QNL_FCU_B_021,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,rdfs:label_en,QNL FCU B 021,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_021,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_021,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_021,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_220_PLANT_ROOM_04,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_021,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_021,,,,,,,,,,,,,,
entity:QNL_FCU_B_030,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_B_226_PUMP_ROOM,rec:Room,rdfs:label_en,QNL FCU B 030,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_030,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_030,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_030,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_B_226_PUMP_ROOM,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_B_030,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_B_030,,,,,,,,,,,,,,
entity:QNL_FCU_1F_002,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_030_ICT_ROOM_02,rec:Room,rdfs:label_en,QNL FCU 1F 002,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_002,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_002,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_002,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_030_ICT_ROOM_02,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_002,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_1F_002,,,,,,,,,,,,,,
entity:QNL_FCU_1F_003,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_099_IDF_ROOM_02,rec:Room,rdfs:label_en,QNL FCU 1F 003,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_003,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_003,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_003,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_099_IDF_ROOM_02,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_003,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_1F_003,,,,,,,,,,,,,,
entity:QNL_FCU_1F_004,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,rdfs:label_en,QNL FCU 1F 004,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_004,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_004,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_004,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_004,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_1F_004,,,,,,,,,,,,,,
entity:QNL_FCU_1F_005,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,rdfs:label_en,QNL FCU 1F 005,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_005,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_005,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_005,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_005,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_1F_005,,,,,,,,,,,,,,
entity:QNL_FCU_1F_006,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,rdfs:label_en,QNL FCU 1F 006,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_006,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_006,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_006,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_006,brick:Fan_Coil_Unit,ref:hasExternalReference,<blanknode>,ref:IFCReference,,,para:IFC_ID,,,,ref:ifcName,QNL_FCU_1F_006,,,,,,,,,,,,,,
entity:QNL_FCU_1F_007,brick:Fan_Coil_Unit,rec:locatedIn,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,rdfs:label_en,QNL FCU 1F 007,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_007,brick:Fan_Coil_Unit,brick:isPartOf,entity:HVAC,brick:HVAC_System,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_007,brick:Fan_Coil_Unit,rec:isFedBy,entity:QNL_CHWS-MAIN-LOOP,para:Chilled_Water_Loop_Network,,,,,,,,,,,,,,,,,,,,,,
entity:QNL_FCU_1F_007,brick:Fan_Coil_Unit,rec:feeds,entity:QNL_L1_142_LEARNING_COMMONS,rec:Room,,,,,,,,,,,,,,,,,,,,,,
