old_identifier,new_identifier,kind
entity:QNL_VAV_B_S14_051_DmprPos,entity:QNL_VAV-B-S14-051_Damper-Position,point
entity:QNL_VAV_B_S14_051_DuctAirFlow,entity:QNL_VAV-B-S14-051_Duct-Air-Flow,point
entity:QNL_VAV_B_S14_051_EffectiveSP,entity:QNL_VAV-B-S14-051_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_001,entity:QNL_VAV-B-S15-001,equipment
entity:QNL_VAV_B_S15_001_DmprPos,entity:QNL_VAV-B-S15-001_Damper-Position,point
entity:QNL_VAV_B_S15_001_DuctAirFlow,entity:QNL_VAV-B-S15-001_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_001_EffectiveSP,entity:QNL_VAV-B-S15-001_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_002,entity:QNL_VAV-B-S15-002,equipment
entity:QNL_VAV_B_S15_002_DmprPos,entity:QNL_VAV-B-S15-002_Damper-Position,point
entity:QNL_VAV_B_S15_002_DuctAirFlow,entity:QNL_VAV-B-S15-002_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_002_EffectiveSP,entity:QNL_VAV-B-S15-002_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_003,entity:QNL_VAV-B-S15-003,equipment
entity:QNL_VAV_B_S15_003_DmprPos,entity:QNL_VAV-B-S15-003_Damper-Position,point
entity:QNL_VAV_B_S15_003_DuctAirFlow,entity:QNL_VAV-B-S15-003_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_003_EffectiveSP,entity:QNL_VAV-B-S15-003_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_004,entity:QNL_VAV-B-S15-004,equipment
entity:QNL_VAV_B_S15_004_DmprPos,entity:QNL_VAV-B-S15-004_Damper-Position,point
entity:QNL_VAV_B_S15_004_DuctAirFlow,entity:QNL_VAV-B-S15-004_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_004_EffectiveSP,entity:QNL_VAV-B-S15-004_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_005,entity:QNL_VAV-B-S15-005,equipment
entity:QNL_VAV_B_S15_005_DmprPos,entity:QNL_VAV-B-S15-005_Damper-Position,point
entity:QNL_VAV_B_S15_005_DuctAirFlow,entity:QNL_VAV-B-S15-005_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_005_EffectiveSP,entity:QNL_VAV-B-S15-005_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_005_RmTemp,entity:QNL_VAV-B-S15-005_Room-Space-Temperature,point
entity:QNL_VAV_B_S15_006,entity:QNL_VAV-B-S15-006,equipment
entity:QNL_VAV_B_S15_006_DmprPos,entity:QNL_VAV-B-S15-006_Damper-Position,point
entity:QNL_VAV_B_S15_006_DuctAirFlow,entity:QNL_VAV-B-S15-006_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_006_EffectiveSP,entity:QNL_VAV-B-S15-006_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_006_RmTemp,entity:QNL_VAV-B-S15-006_Room-Space-Temperature,point
entity:QNL_VAV_B_S15_007,entity:QNL_VAV-B-S15-007,equipment
entity:QNL_VAV_B_S15_007_DmprPos,entity:QNL_VAV-B-S15-007_Damper-Position,point
entity:QNL_VAV_B_S15_007_DuctAirFlow,entity:QNL_VAV-B-S15-007_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_007_EffectiveSP,entity:QNL_VAV-B-S15-007_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_008,entity:QNL_VAV-B-S15-008,equipment
entity:QNL_VAV_B_S15_008_DmprPos,entity:QNL_VAV-B-S15-008_Damper-Position,point
entity:QNL_VAV_B_S15_008_DuctAirFlow,entity:QNL_VAV-B-S15-008_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_008_EffectiveSP,entity:QNL_VAV-B-S15-008_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_008_RmTemp,entity:QNL_VAV-B-S15-008_Room-Space-Temperature,point
entity:QNL_VAV_B_S15_009,entity:QNL_VAV-B-S15-009,equipment
entity:QNL_VAV_B_S15_009_DmprPos,entity:QNL_VAV-B-S15-009_Damper-Position,point
entity:QNL_VAV_B_S15_009_DuctAirFlow,entity:QNL_VAV-B-S15-009_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_009_EffectiveSP,entity:QNL_VAV-B-S15-009_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_009_RmTemp,entity:QNL_VAV-B-S15-009_Room-Space-Temperature,point
entity:QNL_VAV_B_S15_010,entity:QNL_VAV-B-S15-010,equipment
entity:QNL_VAV_B_S15_010_DmprPos,entity:QNL_VAV-B-S15-010_Damper-Position,point
entity:QNL_VAV_B_S15_010_DuctAirFlow,entity:QNL_VAV-B-S15-010_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_010_EffectiveSP,entity:QNL_VAV-B-S15-010_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_010_RmTemp,entity:QNL_VAV-B-S15-010_Room-Space-Temperature,point
entity:QNL_VAV_B_S15_011,entity:QNL_VAV-B-S15-011,equipment
entity:QNL_VAV_B_S15_011_DmprPos,entity:QNL_VAV-B-S15-011_Damper-Position,point
entity:QNL_VAV_B_S15_011_DuctAirFlow,entity:QNL_VAV-B-S15-011_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_011_EffectiveSP,entity:QNL_VAV-B-S15-011_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_012,entity:QNL_VAV-B-S15-012,equipment
entity:QNL_VAV_B_S15_012_DmprPos,entity:QNL_VAV-B-S15-012_Damper-Position,point
entity:QNL_VAV_B_S15_012_DuctAirFlow,entity:QNL_VAV-B-S15-012_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_012_EffectiveSP,entity:QNL_VAV-B-S15-012_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_013,entity:QNL_VAV-B-S15-013,equipment
entity:QNL_VAV_B_S15_013_DmprPos,entity:QNL_VAV-B-S15-013_Damper-Position,point
entity:QNL_VAV_B_S15_013_DuctAirFlow,entity:QNL_VAV-B-S15-013_Duct-Air-Flow,point
entity:QNL_VAV_B_S15_013_EffectiveSP,entity:QNL_VAV-B-S15-013_Effective-Temperature-Setpoint,point
entity:QNL_VAV_B_S15_013_RmTemp,entity:QNL_VAV-B-S15-013_Room-Space-Temperature,point
entity:QNL_B_001A_BREAK_OUT_AREA,entity:QNL_B_001A_BREAK-OUT-AREA,room
entity:QNL_B_001_TECH_SERVICES_AND_COLLECTIONS_OFFICE,entity:QNL_B_001_TECH-SERVICES-AND-COLLECTIONS-OFFICE,room
entity:QNL_B_003_FINANCE_COORDINATOR_&_BUSINESS_SUPPORT_OFCR,entity:QNL_B_003_FINANCE-COORDINATOR-BUSINESS-SUPPORT-OFCR,room
entity:QNL_B_004_ANALOG_RESOURCES,entity:QNL_B_004_ANALOG-RESOURCES,room
entity:QNL_B_005_DIGITAL_RESOURCES,entity:QNL_B_005_DIGITAL-RESOURCES,room
entity:QNL_B_006_BUDGET_&_PAYMENT_1,entity:QNL_B_006_BUDGET-PAYMENT-1,room
entity:QNL_B_007_BUDGET_&_PAYMENT_2,entity:QNL_B_007_BUDGET-PAYMENT-2,room
entity:QNL_B_008_RECEIVING_AREA,entity:QNL_B_008_RECEIVING-AREA,room
entity:QNL_B_009_RECEPTION_&_LOUNGE,entity:QNL_B_009_RECEPTION-LOUNGE,room
entity:QNL_B_010_PATIO_GARDEN,entity:QNL_B_010_PATIO-GARDEN,room
entity:QNL_B_021_ARABIC_STUDIES,entity:QNL_B_021_ARABIC-STUDIES,room
entity:QNL_B_022_LICENSING_EXPERT,entity:QNL_B_022_LICENSING-EXPERT,room
entity:QNL_B_023_ARTS_&_HUMANITIES,entity:QNL_B_023_ARTS-HUMANITIES,room
entity:QNL_B_024_AD_COLLECTIONS,entity:QNL_B_024_AD-COLLECTIONS,room
entity:QNL_B_025_SOCIAL_SCIENCES,entity:QNL_B_025_SOCIAL-SCIENCES,room
entity:QNL_B_026_BUSINESS_&_COMPUTING,entity:QNL_B_026_BUSINESS-COMPUTING,room
entity:QNL_B_027_PROCUREMENT_SPC_PROCUREMENT_OFCR,entity:QNL_B_027_PROCUREMENT-SPC-PROCUREMENT-OFCR,room
entity:QNL_B_029_LITERATURE_&_LANGUAGE,entity:QNL_B_029_LITERATURE-LANGUAGE,room
entity:QNL_B_030_SNR_P_COORDINATOR_&_P_COORDINATOR,entity:QNL_B_030_SNR-P-COORDINATOR-P-COORDINATOR,room
entity:QNL_B_031_JANITORS_ROOM,entity:QNL_B_031_JANITORS-ROOM,room
entity:QNL_B_032_REST_ROOM_MEN,entity:QNL_B_032_REST-ROOM-MEN,room
entity:QNL_B_033_REST_ROOM_WOMEN,entity:QNL_B_033_REST-ROOM-WOMEN,room
entity:QNL_B_034_MEETING_ROOM,entity:QNL_B_034_MEETING-ROOM,room
entity:QNL_B_035_CORRIDOR_4,entity:QNL_B_035_CORRIDOR-4,room
entity:QNL_B_036_COR_CORRIDOR_4A,entity:QNL_B_036_COR-CORRIDOR-4A,room
entity:QNL_B_036_REST_REST_ROOM_WOMEN,entity:QNL_B_036_REST-REST-ROOM-WOMEN,room
entity:QNL_B_041_DIGITIZATION_ROOM,entity:QNL_B_041_DIGITIZATION-ROOM,room
entity:QNL_B_042_RECEPTION_&_LOUNGE,entity:QNL_B_042_RECEPTION-LOUNGE,room
entity:QNL_B_043_BINDING_&_PRESERVATION_SPACE,entity:QNL_B_043_BINDING-PRESERVATION-SPACE,room
entity:QNL_B_044_BOH_B_O_H_KITCHEN,entity:QNL_B_044_BOH-B-O-H-KITCHEN,room
entity:QNL_B_044_BOH_KITCHEN,entity:QNL_B_044_BOH-KITCHEN,room
entity:QNL_B_044_FIN_FINE_BINDING,entity:QNL_B_044_FIN-FINE-BINDING,room
entity:QNL_B_045A_REFRIGERATE_STORE,entity:QNL_B_045A_REFRIGERATE-STORE,room
entity:QNL_B_046_ITT_IRRIGATION_CONTROL_ROOM,entity:QNL_B_046_ITT-IRRIGATION-CONTROL-ROOM,room
entity:QNL_B_046_RES_REST_ROOM_MEN,entity:QNL_B_046_RES-REST-ROOM-MEN,room
entity:QNL_B_047_REST_ROOM_WOMEN,entity:QNL_B_047_REST-ROOM-WOMEN,room
entity:QNL_B_048_QTEL_ROOM,entity:QNL_B_048_QTEL-ROOM,room
entity:QNL_B_049_MEP_KITCHEN,entity:QNL_B_049_MEP-KITCHEN,room
entity:QNL_B_050_TELECOM_ROOM,entity:QNL_B_050_TELECOM-ROOM,room
entity:QNL_B_052_CORRIDOR_3,entity:QNL_B_052_CORRIDOR-3,room
entity:QNL_B_054_PATIO_GARDEN,entity:QNL_B_054_PATIO-GARDEN,room
entity:QNL_B_055_DIGITIZATION_CENTER,entity:QNL_B_055_DIGITIZATION-CENTER,room
entity:QNL_B_056_OFFICE_DIG_INIT,entity:QNL_B_056_OFFICE-DIG-INIT,room
entity:QNL_B_057_AD_OFFICE_AD_FOR_LIT,entity:QNL_B_057_AD-OFFICE-AD-FOR-LIT,room
entity:QNL_B_057_DIG_OFFICE_DIG_INIT,entity:QNL_B_057_DIG-OFFICE-DIG-INIT,room
entity:QNL_B_057_OFFICE_AD_FOR_LIT,entity:QNL_B_057_OFFICE-AD-FOR-LIT,room
entity:QNL_B_058_SHELL_SPACE,entity:QNL_B_058_SHELL-SPACE,room
entity:QNL_B_062_IDF_CORRIDOR,entity:QNL_B_062_IDF-CORRIDOR,room
entity:QNL_B_063_PLANT_ROOM_01,entity:QNL_B_063_PLANT-ROOM-01,room
entity:QNL_B_064_CORRIDOR_2,entity:QNL_B_064_CORRIDOR-2,room
entity:QNL_B_070_PLANT_ROOM_02,entity:QNL_B_070_PLANT-ROOM-02,room
entity:QNL_B_071_FIRE_COMMAND_ROOM,entity:QNL_B_071_FIRE-COMMAND-ROOM,room
entity:QNL_B_072_SPRINKLERS_PUMPS_&_ZONES_VALVES,entity:QNL_B_072_SPRINKLERS-PUMPS-ZONES-VALVES,room
entity:QNL_B_081_MV_ROOM,entity:QNL_B_081_MV-ROOM,room
entity:QNL_B_082_TRANSFORMER_ROOM,entity:QNL_B_082_TRANSFORMER-ROOM,room
entity:QNL_B_083_HV_ROOM,entity:QNL_B_083_HV-ROOM,room
entity:QNL_B_084_UPS_BATTERY_ROOM,entity:QNL_B_084_UPS-BATTERY-ROOM,room
entity:QNL_B_085_FUMIGATION_ROOM,entity:QNL_B_085_FUMIGATION-ROOM,room
entity:QNL_B_086_FREEZE_AREA,entity:QNL_B_086_FREEZE-AREA,room
entity:QNL_B_087_GAS_SUPPRESSION_ROOM,entity:QNL_B_087_GAS-SUPPRESSION-ROOM,room
entity:QNL_B_088_PEOPLE_MOVER_PLANT,entity:QNL_B_088_PEOPLE-MOVER-PLANT,room
entity:QNL_B_089_SERVER_ROOM,entity:QNL_B_089_SERVER-ROOM,room
entity:QNL_B_091_FUEL_ROOM,entity:QNL_B_091_FUEL-ROOM,room
entity:QNL_B_0924_FUEL_TANK_CHERRY_PICKER_PARKING,entity:QNL_B_0924_FUEL-TANK-CHERRY-PICKER-PARKING,room
entity:QNL_B_093_TRASH_CHAMBER,entity:QNL_B_093_TRASH-CHAMBER,room
entity:QNL_B_095_EMERGENCY_LIGHTING_BATTERY_ROOM,entity:QNL_B_095_EMERGENCY-LIGHTING-BATTERY-ROOM,room
entity:QNL_B_100_LOADING_DOCK,entity:QNL_B_100_LOADING-DOCK,room
entity:QNL_B_101_SHIPPING_CLERK,entity:QNL_B_101_SHIPPING-CLERK,room
entity:QNL_B_102_SECURITY_&_BMS,entity:QNL_B_102_SECURITY-BMS,room
entity:QNL_B_103_PROCESSING_ROOM,entity:QNL_B_103_PROCESSING-ROOM,room
entity:QNL_B_104A_PLANT_ROOM,entity:QNL_B_104A_PLANT-ROOM,room
entity:QNL_B_105_SECURITY_CONTROL_ROOM,entity:QNL_B_105_SECURITY-CONTROL-ROOM,room
entity:QNL_B_106_RES_REST_ROOM_SECURITY,entity:QNL_B_106_RES-REST-ROOM-SECURITY,room
entity:QNL_B_106_SEC_SECURITY_STORES_SECURITY_UPS,entity:QNL_B_106_SEC-SECURITY-STORES-SECURITY-UPS,room
entity:QNL_B_107_SECURITY_EQUIPMENT_ROOM,entity:QNL_B_107_SECURITY-EQUIPMENT-ROOM,room
entity:QNL_B_109_LOADING_AREA,entity:QNL_B_109_LOADING-AREA,room
entity:QNL_B_110_PLANT_ROOM_03,entity:QNL_B_110_PLANT-ROOM-03,room
entity:QNL_B_120_COMPACT_SHELVING_-MAIN_COLLECTION,entity:QNL_B_120_COMPACT-SHELVING-MAIN-COLLECTION,room
entity:QNL_B_121_SORTING_SHELVING_ROOM,entity:QNL_B_121_SORTING-SHELVING-ROOM,room
entity:QNL_B_122_IT_OFFICE,entity:QNL_B_122_IT-OFFICE,room
entity:QNL_B_132_SHELL_SPACE-SPECIAL_COLLECTION,entity:QNL_B_132_SHELL-SPACE-SPECIAL-COLLECTION,room
entity:QNL_B_140_HL_PLANT_ROOM,entity:QNL_B_140_HL-PLANT-ROOM,room
entity:QNL_B_141_HLP_HL_PLANT_ROOM,entity:QNL_B_141_HLP-HL-PLANT-ROOM,room
entity:QNL_B_141_VAU_VAULT,entity:QNL_B_141_VAU-VAULT,room
entity:QNL_B_143_HERITAGE_COLLECTION,entity:QNL_B_143_HERITAGE-COLLECTION,room
entity:QNL_B_145_LOBBY_&_SECURITY,entity:QNL_B_145_LOBBY-SECURITY,room
entity:QNL_B_146_VIP_REST_ROOM,entity:QNL_B_146_VIP-REST-ROOM,room
entity:QNL_B_147_VIP_REST_ROOM,entity:QNL_B_147_VIP-REST-ROOM,room
entity:QNL_B_148_VIP_MAJLIS,entity:QNL_B_148_VIP-MAJLIS,room
entity:QNL_B_149_DIRECTOR_HEAD,entity:QNL_B_149_DIRECTOR-HEAD,room
entity:QNL_B_150_ASSISTANT_HEAD,entity:QNL_B_150_ASSISTANT-HEAD,room
entity:QNL_B_151_RESEARCH_&_DOC-RCRDS_MGMT,entity:QNL_B_151_RESEARCH-DOC-RCRDS-MGMT,room
entity:QNL_B_152_SECURITY_ROOM,entity:QNL_B_152_SECURITY-ROOM,room
entity:QNL_B_153_PROF_LIBRARIAN,entity:QNL_B_153_PROF-LIBRARIAN,room
entity:QNL_B_155_FACULTY_CARRELS,entity:QNL_B_155_FACULTY-CARRELS,room
entity:QNL_B_156_FACULTY_CARRELS,entity:QNL_B_156_FACULTY-CARRELS,room
entity:QNL_B_157_FACULTY_CARRELS,entity:QNL_B_157_FACULTY-CARRELS,room
entity:QNL_B_158_FACULTY_CARRELS,entity:QNL_B_158_FACULTY-CARRELS,room
entity:QNL_B_159_FACULTY_CARRELS,entity:QNL_B_159_FACULTY-CARRELS,room
entity:QNL_B_160_FACULTY_CARRELS,entity:QNL_B_160_FACULTY-CARRELS,room
entity:QNL_B_161_FACULTY_CARRELS,entity:QNL_B_161_FACULTY-CARRELS,room
entity:QNL_B_162_FACULTY_CARRELS,entity:QNL_B_162_FACULTY-CARRELS,room
entity:QNL_B_163_FACULTY_CARRELS,entity:QNL_B_163_FACULTY-CARRELS,room
entity:QNL_B_164_FACULTY_CARRELS,entity:QNL_B_164_FACULTY-CARRELS,room
entity:QNL_B_165_FACULTY_CARRELS,entity:QNL_B_165_FACULTY-CARRELS,room
entity:QNL_B_166_FACULTY_CARRELS,entity:QNL_B_166_FACULTY-CARRELS,room
entity:QNL_B_167_FACULTY_CARRELS,entity:QNL_B_167_FACULTY-CARRELS,room
entity:QNL_B_168_FACULTY_CARRELS,entity:QNL_B_168_FACULTY-CARRELS,room
entity:QNL_B_169_FACULTY_CARRELS,entity:QNL_B_169_FACULTY-CARRELS,room
entity:QNL_B_201_REST_ROOM_MEN,entity:QNL_B_201_REST-ROOM-MEN,room
entity:QNL_B_202_REST_ROOM_WOMEN,entity:QNL_B_202_REST-ROOM-WOMEN,room
entity:QNL_B_203_STORAGE_ROOM,entity:QNL_B_203_STORAGE-ROOM,room
entity:QNL_B_204_TECHNICAL_SERVICES,entity:QNL_B_204_TECHNICAL-SERVICES,room
entity:QNL_B_205_INSTRUCTION_PRESENTATION,entity:QNL_B_205_INSTRUCTION-PRESENTATION,room
entity:QNL_B_206_INSTRUCTION_OUTREACH,entity:QNL_B_206_INSTRUCTION-OUTREACH,room
entity:QNL_B_207_RESEARCHERS_READING_AREA,entity:QNL_B_207_RESEARCHERS-READING-AREA,room
entity:QNL_B_208_PROF_LIBRARIAN,entity:QNL_B_208_PROF-LIBRARIAN,room
entity:QNL_B_209_CONSERVATION_WORK_AREA,entity:QNL_B_209_CONSERVATION-WORK-AREA,room
entity:QNL_B_210_FM_STORAGE,entity:QNL_B_210_FM-STORAGE,room
entity:QNL_B_211_PH_PLANT_ROOM,entity:QNL_B_211_PH-PLANT-ROOM,room
entity:QNL_B_212_MISTING_PUMP_ROOM,entity:QNL_B_212_MISTING-PUMP-ROOM,room
entity:QNL_B_213_MISTING_SYSTEM,entity:QNL_B_213_MISTING-SYSTEM,room
entity:QNL_B_214_COR_CORRIDOR6,entity:QNL_B_214_COR-CORRIDOR6,room
entity:QNL_B_214_IDF_IDF_ROOM,entity:QNL_B_214_IDF-IDF-ROOM,room
entity:QNL_B_214_IDF_ROOM,entity:QNL_B_214_IDF-ROOM,room
entity:QNL_B_215_IDF_FM_STORAGE,entity:QNL_B_215_IDF-FM-STORAGE,room
entity:QNL_B_220_PLANT_ROOM_04,entity:QNL_B_220_PLANT-ROOM-04,room
entity:QNL_B_226_PUMP_ROOM,entity:QNL_B_226_PUMP-ROOM,room
entity:QNL_B_228_M1_HVAC_SHAFT,entity:QNL_B_228_M1-HVAC-SHAFT,room
entity:QNL_B_229_E1_ELEC_SHAFT,entity:QNL_B_229_E1-ELEC-SHAFT,room
entity:QNL_B_230_REFR_STORE,entity:QNL_B_230_REFR-STORE,room
entity:QNL_B_231_DISH_WASHING,entity:QNL_B_231_DISH-WASHING,room
entity:QNL_B_232_DRY_STORE,entity:QNL_B_232_DRY-STORE,room
entity:QNL_B_233_WC5_RISER,entity:QNL_B_233_WC5-RISER,room
entity:QNL_B_234_E3_ELEC_SHAFT,entity:QNL_B_234_E3-ELEC-SHAFT,room
entity:QNL_B_235_M2_HVAC_SHAFT_ABOVE,entity:QNL_B_235_M2-HVAC-SHAFT-ABOVE,room
entity:QNL_B_236_WC1_RISER,entity:QNL_B_236_WC1-RISER,room
entity:QNL_B_238_M3_HVAC_SHAFT,entity:QNL_B_238_M3-HVAC-SHAFT,room
entity:QNL_B_59_SHELL_SPACE,entity:QNL_B_59_SHELL-SPACE,room
entity:QNL_L1_001_OPEN_READING_AREA,entity:QNL_L1_001_OPEN-READING-AREA,room
entity:QNL_L1_002A_GREEN_ROOM,entity:QNL_L1_002A_GREEN-ROOM,room
entity:QNL_L1_002_BRAILLE_READER,entity:QNL_L1_002_BRAILLE-READER,room
entity:QNL_L1_003_TUTORING_HEAD,entity:QNL_L1_003_TUTORING-HEAD,room
entity:QNL_L1_004_WRITING_ROOM1,entity:QNL_L1_004_WRITING-ROOM1,room
entity:QNL_L1_005_WRITING_ROOM2,entity:QNL_L1_005_WRITING-ROOM2,room
entity:QNL_L1_006_WRITING_HEAD,entity:QNL_L1_006_WRITING-HEAD,room
entity:QNL_L1_007_STUDENT_CARRELS,entity:QNL_L1_007_STUDENT-CARRELS,room
entity:QNL_L1_020_INFO_LITERACY_INSTR1,entity:QNL_L1_020_INFO-LITERACY-INSTR1,room
entity:QNL_L1_021_INFO_LITERACY_INSTR2,entity:QNL_L1_021_INFO-LITERACY-INSTR2,room
entity:QNL_L1_022_COMPUTER_CLASSROOM,entity:QNL_L1_022_COMPUTER-CLASSROOM,room
entity:QNL_L1_023_1_CORRIDOR,entity:QNL_L1_023_1-CORRIDOR,room
entity:QNL_L1_023_2_CORRIDOR,entity:QNL_L1_023_2-CORRIDOR,room
entity:QNL_L1_023_3_CORRIDOR,entity:QNL_L1_023_3-CORRIDOR,room
entity:QNL_L1_024_REST_ROOM_MEN,entity:QNL_L1_024_REST-ROOM-MEN,room
entity:QNL_L1_025_REST_ROOM_WOMEN,entity:QNL_L1_025_REST-ROOM-WOMEN,room
entity:QNL_L1_026_GROUP_STUDY_ROOM1,entity:QNL_L1_026_GROUP-STUDY-ROOM1,room
entity:QNL_L1_027_GROUP_STUDY_ROOM2,entity:QNL_L1_027_GROUP-STUDY-ROOM2,room
entity:QNL_L1_028_GROUP_STUDY_ROOM3,entity:QNL_L1_028_GROUP-STUDY-ROOM3,room
entity:QNL_L1_029_GROUP_STUDY_ROOM4,entity:QNL_L1_029_GROUP-STUDY-ROOM4,room
entity:QNL_L1_030_ICT_ROOM_02,entity:QNL_L1_030_ICT-ROOM-02,room
entity:QNL_L1_040_HEAD_LIBRARIAN_OFFICE,entity:QNL_L1_040_HEAD-LIBRARIAN-OFFICE,room
entity:QNL_L1_041_MULTIPURPOSE_ROOM,entity:QNL_L1_041_MULTIPURPOSE-ROOM,room
entity:QNL_L1_043_BABY_CHAN,entity:QNL_L1_043_BABY-CHAN,room
entity:QNL_L1_044_BREAST_FEEDING,entity:QNL_L1_044_BREAST-FEEDING,room
entity:QNL_L1_045_FEMALE_TOILET,entity:QNL_L1_045_FEMALE-TOILET,room
entity:QNL_L1_046_MALE_TOILET,entity:QNL_L1_046_MALE-TOILET,room
entity:QNL_L1_047_CHILDREN_LIBRARY_-_PRE_SCHOOL_READING_&_PLAYING,entity:QNL_L1_047_CHILDREN-LIBRARY-PRE-SCHOOL-READING-PLAYING,room
entity:QNL_L1_048_STAFF_OFFICE,entity:QNL_L1_048_STAFF-OFFICE,room
entity:QNL_L1_050_STROLLER_PARKING,entity:QNL_L1_050_STROLLER-PARKING,room
entity:QNL_L1_061_REST_ROOM_MEN,entity:QNL_L1_061_REST-ROOM-MEN,room
entity:QNL_L1_062_REST_ROOM_WOMEN,entity:QNL_L1_062_REST-ROOM-WOMEN,room
entity:QNL_L1_063_MEDIA_STUDIO_1,entity:QNL_L1_063_MEDIA-STUDIO-1,room
entity:QNL_L1_065_MEDIA_STUDIO_1,entity:QNL_L1_065_MEDIA-STUDIO-1,room
entity:QNL_L1_067_FRO_FRONT_KITCHEN,entity:QNL_L1_067_FRO-FRONT-KITCHEN,room
entity:QNL_L1_067_RES_RESTAURANT,entity:QNL_L1_067_RES-RESTAURANT,room
entity:QNL_L1_080_PUBLIC_SERVICE,entity:QNL_L1_080_PUBLIC-SERVICE,room
entity:QNL_L1_083_SPEC_COLL&ARCH,entity:QNL_L1_083_SPEC-COLL-ARCH,room
entity:QNL_L1_084_R&L_SERVICES,entity:QNL_L1_084_R-L-SERVICES,room
entity:QNL_L1_085_AD_PUBLIC_SERVICE,entity:QNL_L1_085_AD-PUBLIC-SERVICE,room
entity:QNL_L1_086_REF_LIBRARIAN_1,entity:QNL_L1_086_REF-LIBRARIAN-1,room
entity:QNL_L1_087_REF_LIBRARIAN_2,entity:QNL_L1_087_REF-LIBRARIAN-2,room
entity:QNL_L1_088_REF_LIBRARIAN_3,entity:QNL_L1_088_REF-LIBRARIAN-3,room
entity:QNL_L1_089_REF_LIBRARIAN_4,entity:QNL_L1_089_REF-LIBRARIAN-4,room
entity:QNL_L1_090_REF_LIBRARIAN_5,entity:QNL_L1_090_REF-LIBRARIAN-5,room
entity:QNL_L1_091_REF_LIBRARIAN_6,entity:QNL_L1_091_REF-LIBRARIAN-6,room
entity:QNL_L1_092_REF_LIBRARIAN_7,entity:QNL_L1_092_REF-LIBRARIAN-7,room
entity:QNL_L1_093_REF_LIBRARIAN_8,entity:QNL_L1_093_REF-LIBRARIAN-8,room
entity:QNL_L1_094_REF_LIBRARIAN_9,entity:QNL_L1_094_REF-LIBRARIAN-9,room
entity:QNL_L1_095_REF_LIBRARIAN_10,entity:QNL_L1_095_REF-LIBRARIAN-10,room
entity:QNL_L1_096_REF_LIBRARIAN_11,entity:QNL_L1_096_REF-LIBRARIAN-11,room
entity:QNL_L1_097_REF_LIBRARIAN_12,entity:QNL_L1_097_REF-LIBRARIAN-12,room
entity:QNL_L1_099_IDF_ROOM_02,entity:QNL_L1_099_IDF-ROOM-02,room
entity:QNL_L1_100_AERIAL_PLATFORM_PARKING,entity:QNL_L1_100_AERIAL-PLATFORM-PARKING,room
entity:QNL_L1_101_REST_ROOM_MEN,entity:QNL_L1_101_REST-ROOM-MEN,room
entity:QNL_L1_102_REST_ROOM_WOMEN,entity:QNL_L1_102_REST-ROOM-WOMEN,room
entity:QNL_L1_104_FEM_PRAYER_ROOM_FEMALE,entity:QNL_L1_104_FEM-PRAYER-ROOM-FEMALE,room
entity:QNL_L1_104_MEL_PRAYER_ROOM_MALE,entity:QNL_L1_104_MEL-PRAYER-ROOM-MALE,room
entity:QNL_L1_104_PRAYER_ROOM_FEMALE,entity:QNL_L1_104_PRAYER-ROOM-FEMALE,room
entity:QNL_L1_105_ABLUTION_MEN,entity:QNL_L1_105_ABLUTION-MEN,room
entity:QNL_L1_106_ABLUTION_WOMEN,entity:QNL_L1_106_ABLUTION-WOMEN,room
entity:QNL_L1_130_PUBLIC_SPACE,entity:QNL_L1_130_PUBLIC-SPACE,room
entity:QNL_L1_140_SPECIAL_EVENTS,entity:QNL_L1_140_SPECIAL-EVENTS,room
entity:QNL_L1_142_LEARNING_COMMONS,entity:QNL_L1_142_LEARNING-COMMONS,room
entity:QNL_L1_144_ILL_DIRECTOR,entity:QNL_L1_144_ILL-DIRECTOR,room
entity:QNL_L1_153_FURNITURE_STORAGE,entity:QNL_L1_153_FURNITURE-STORAGE,room
